"","Country","Date","Confirmed","Death","newConfirmed","newDeath"
"1","Afghanistan",2019-12-31,0,0,0,0
"2","Afghanistan",2020-01-01,0,0,0,0
"3","Afghanistan",2020-01-02,0,0,0,0
"4","Afghanistan",2020-01-03,0,0,0,0
"5","Afghanistan",2020-01-04,0,0,0,0
"6","Afghanistan",2020-01-05,0,0,0,0
"7","Afghanistan",2020-01-06,0,0,0,0
"8","Afghanistan",2020-01-07,0,0,0,0
"9","Afghanistan",2020-01-08,0,0,0,0
"10","Afghanistan",2020-01-09,0,0,0,0
"11","Afghanistan",2020-01-10,0,0,0,0
"12","Afghanistan",2020-01-11,0,0,0,0
"13","Afghanistan",2020-01-12,0,0,0,0
"14","Afghanistan",2020-01-13,0,0,0,0
"15","Afghanistan",2020-01-14,0,0,0,0
"16","Afghanistan",2020-01-15,0,0,0,0
"17","Afghanistan",2020-01-16,0,0,0,0
"18","Afghanistan",2020-01-17,0,0,0,0
"19","Afghanistan",2020-01-18,0,0,0,0
"20","Afghanistan",2020-01-19,0,0,0,0
"21","Afghanistan",2020-01-20,0,0,0,0
"22","Afghanistan",2020-01-21,0,0,0,0
"23","Afghanistan",2020-01-22,0,0,0,0
"24","Afghanistan",2020-01-23,0,0,0,0
"25","Afghanistan",2020-01-24,0,0,0,0
"26","Afghanistan",2020-01-25,0,0,0,0
"27","Afghanistan",2020-01-26,0,0,0,0
"28","Afghanistan",2020-01-27,0,0,0,0
"29","Afghanistan",2020-01-28,0,0,0,0
"30","Afghanistan",2020-01-29,0,0,0,0
"31","Afghanistan",2020-01-30,0,0,0,0
"32","Afghanistan",2020-01-31,0,0,0,0
"33","Afghanistan",2020-02-01,0,0,0,0
"34","Afghanistan",2020-02-02,0,0,0,0
"35","Afghanistan",2020-02-03,0,0,0,0
"36","Afghanistan",2020-02-04,0,0,0,0
"37","Afghanistan",2020-02-05,0,0,0,0
"38","Afghanistan",2020-02-06,0,0,0,0
"39","Afghanistan",2020-02-07,0,0,0,0
"40","Afghanistan",2020-02-08,0,0,0,0
"41","Afghanistan",2020-02-09,0,0,0,0
"42","Afghanistan",2020-02-10,0,0,0,0
"43","Afghanistan",2020-02-11,0,0,0,0
"44","Afghanistan",2020-02-12,0,0,0,0
"45","Afghanistan",2020-02-13,0,0,0,0
"46","Afghanistan",2020-02-14,0,0,0,0
"47","Afghanistan",2020-02-15,0,0,0,0
"48","Afghanistan",2020-02-16,0,0,0,0
"49","Afghanistan",2020-02-17,0,0,0,0
"50","Afghanistan",2020-02-18,0,0,0,0
"51","Afghanistan",2020-02-19,0,0,0,0
"52","Afghanistan",2020-02-20,0,0,0,0
"53","Afghanistan",2020-02-21,0,0,0,0
"54","Afghanistan",2020-02-22,0,0,0,0
"55","Afghanistan",2020-02-23,0,0,0,0
"56","Afghanistan",2020-02-24,1,0,1,0
"57","Afghanistan",2020-02-25,1,0,0,0
"58","Afghanistan",2020-02-26,1,0,0,0
"59","Afghanistan",2020-02-27,1,0,0,0
"60","Afghanistan",2020-02-28,1,0,0,0
"61","Afghanistan",2020-02-29,1,0,0,0
"62","Afghanistan",2020-03-01,1,0,0,0
"63","Afghanistan",2020-03-02,1,0,0,0
"64","Afghanistan",2020-03-03,1,0,0,0
"65","Afghanistan",2020-03-04,1,0,0,0
"66","Afghanistan",2020-03-05,1,0,0,0
"67","Afghanistan",2020-03-06,1,0,0,0
"68","Afghanistan",2020-03-07,1,0,0,0
"69","Afghanistan",2020-03-08,4,0,3,0
"70","Afghanistan",2020-03-09,4,0,0,0
"71","Afghanistan",2020-03-10,5,0,1,0
"72","Afghanistan",2020-03-11,7,0,2,0
"73","Afghanistan",2020-03-12,7,0,0,0
"74","Afghanistan",2020-03-13,7,0,0,0
"75","Afghanistan",2020-03-14,11,0,4,0
"76","Afghanistan",2020-03-15,16,0,5,0
"77","Afghanistan",2020-03-16,21,0,5,0
"78","Afghanistan",2020-03-17,22,0,1,0
"79","Afghanistan",2020-03-18,22,0,0,0
"80","Afghanistan",2020-03-19,22,0,0,0
"81","Albania",2020-01-22,0,0,0,0
"82","Albania",2020-01-23,0,0,0,0
"83","Albania",2020-01-24,0,0,0,0
"84","Albania",2020-01-25,0,0,0,0
"85","Albania",2020-01-26,0,0,0,0
"86","Albania",2020-01-27,0,0,0,0
"87","Albania",2020-01-28,0,0,0,0
"88","Albania",2020-01-29,0,0,0,0
"89","Albania",2020-01-30,0,0,0,0
"90","Albania",2020-01-31,0,0,0,0
"91","Albania",2020-02-01,0,0,0,0
"92","Albania",2020-02-02,0,0,0,0
"93","Albania",2020-02-03,0,0,0,0
"94","Albania",2020-02-04,0,0,0,0
"95","Albania",2020-02-05,0,0,0,0
"96","Albania",2020-02-06,0,0,0,0
"97","Albania",2020-02-07,0,0,0,0
"98","Albania",2020-02-08,0,0,0,0
"99","Albania",2020-02-09,0,0,0,0
"100","Albania",2020-02-10,0,0,0,0
"101","Albania",2020-02-11,0,0,0,0
"102","Albania",2020-02-12,0,0,0,0
"103","Albania",2020-02-13,0,0,0,0
"104","Albania",2020-02-14,0,0,0,0
"105","Albania",2020-02-15,0,0,0,0
"106","Albania",2020-02-16,0,0,0,0
"107","Albania",2020-02-17,0,0,0,0
"108","Albania",2020-02-18,0,0,0,0
"109","Albania",2020-02-19,0,0,0,0
"110","Albania",2020-02-20,0,0,0,0
"111","Albania",2020-02-21,0,0,0,0
"112","Albania",2020-02-22,0,0,0,0
"113","Albania",2020-02-23,0,0,0,0
"114","Albania",2020-02-24,0,0,0,0
"115","Albania",2020-02-25,0,0,0,0
"116","Albania",2020-02-26,0,0,0,0
"117","Albania",2020-02-27,0,0,0,0
"118","Albania",2020-02-28,0,0,0,0
"119","Albania",2020-02-29,0,0,0,0
"120","Albania",2020-03-01,0,0,0,0
"121","Albania",2020-03-02,0,0,0,0
"122","Albania",2020-03-03,0,0,0,0
"123","Albania",2020-03-04,0,0,0,0
"124","Albania",2020-03-05,0,0,0,0
"125","Albania",2020-03-06,0,0,0,0
"126","Albania",2020-03-07,0,0,0,0
"127","Albania",2020-03-08,0,0,0,0
"128","Albania",2020-03-09,2,0,2,0
"129","Albania",2020-03-10,10,0,8,0
"130","Albania",2020-03-11,12,1,2,1
"131","Albania",2020-03-12,23,1,11,0
"132","Albania",2020-03-13,33,1,10,0
"133","Albania",2020-03-14,38,1,5,0
"134","Albania",2020-03-15,42,1,4,0
"135","Albania",2020-03-16,51,1,9,0
"136","Albania",2020-03-17,55,1,4,0
"137","Albania",2020-03-18,59,2,4,1
"138","Albania",2020-03-19,64,2,5,0
"139","Algeria",2019-12-31,0,0,0,0
"140","Algeria",2020-01-01,0,0,0,0
"141","Algeria",2020-01-02,0,0,0,0
"142","Algeria",2020-01-03,0,0,0,0
"143","Algeria",2020-01-04,0,0,0,0
"144","Algeria",2020-01-05,0,0,0,0
"145","Algeria",2020-01-06,0,0,0,0
"146","Algeria",2020-01-07,0,0,0,0
"147","Algeria",2020-01-08,0,0,0,0
"148","Algeria",2020-01-09,0,0,0,0
"149","Algeria",2020-01-10,0,0,0,0
"150","Algeria",2020-01-11,0,0,0,0
"151","Algeria",2020-01-12,0,0,0,0
"152","Algeria",2020-01-13,0,0,0,0
"153","Algeria",2020-01-14,0,0,0,0
"154","Algeria",2020-01-15,0,0,0,0
"155","Algeria",2020-01-16,0,0,0,0
"156","Algeria",2020-01-17,0,0,0,0
"157","Algeria",2020-01-18,0,0,0,0
"158","Algeria",2020-01-19,0,0,0,0
"159","Algeria",2020-01-20,0,0,0,0
"160","Algeria",2020-01-21,0,0,0,0
"161","Algeria",2020-01-22,0,0,0,0
"162","Algeria",2020-01-23,0,0,0,0
"163","Algeria",2020-01-24,0,0,0,0
"164","Algeria",2020-01-25,0,0,0,0
"165","Algeria",2020-01-26,0,0,0,0
"166","Algeria",2020-01-27,0,0,0,0
"167","Algeria",2020-01-28,0,0,0,0
"168","Algeria",2020-01-29,0,0,0,0
"169","Algeria",2020-01-30,0,0,0,0
"170","Algeria",2020-01-31,0,0,0,0
"171","Algeria",2020-02-01,0,0,0,0
"172","Algeria",2020-02-02,0,0,0,0
"173","Algeria",2020-02-03,0,0,0,0
"174","Algeria",2020-02-04,0,0,0,0
"175","Algeria",2020-02-05,0,0,0,0
"176","Algeria",2020-02-06,0,0,0,0
"177","Algeria",2020-02-07,0,0,0,0
"178","Algeria",2020-02-08,0,0,0,0
"179","Algeria",2020-02-09,0,0,0,0
"180","Algeria",2020-02-10,0,0,0,0
"181","Algeria",2020-02-11,0,0,0,0
"182","Algeria",2020-02-12,0,0,0,0
"183","Algeria",2020-02-13,0,0,0,0
"184","Algeria",2020-02-14,0,0,0,0
"185","Algeria",2020-02-15,0,0,0,0
"186","Algeria",2020-02-16,0,0,0,0
"187","Algeria",2020-02-17,0,0,0,0
"188","Algeria",2020-02-18,0,0,0,0
"189","Algeria",2020-02-19,0,0,0,0
"190","Algeria",2020-02-20,0,0,0,0
"191","Algeria",2020-02-21,0,0,0,0
"192","Algeria",2020-02-22,0,0,0,0
"193","Algeria",2020-02-23,0,0,0,0
"194","Algeria",2020-02-24,0,0,0,0
"195","Algeria",2020-02-25,1,0,1,0
"196","Algeria",2020-02-26,1,0,0,0
"197","Algeria",2020-02-27,1,0,0,0
"198","Algeria",2020-02-28,1,0,0,0
"199","Algeria",2020-02-29,1,0,0,0
"200","Algeria",2020-03-01,1,0,0,0
"201","Algeria",2020-03-02,3,0,2,0
"202","Algeria",2020-03-03,5,0,2,0
"203","Algeria",2020-03-04,12,0,7,0
"204","Algeria",2020-03-05,12,0,0,0
"205","Algeria",2020-03-06,17,0,5,0
"206","Algeria",2020-03-07,17,0,0,0
"207","Algeria",2020-03-08,19,0,2,0
"208","Algeria",2020-03-09,20,0,1,0
"209","Algeria",2020-03-10,20,0,0,0
"210","Algeria",2020-03-11,20,0,0,0
"211","Algeria",2020-03-12,24,1,4,1
"212","Algeria",2020-03-13,26,2,2,1
"213","Algeria",2020-03-14,37,3,11,1
"214","Algeria",2020-03-15,48,4,11,1
"215","Algeria",2020-03-16,54,4,6,0
"216","Algeria",2020-03-17,60,4,6,0
"217","Algeria",2020-03-18,74,7,14,3
"218","Algeria",2020-03-19,87,9,13,2
"219","Andorra",2020-01-22,0,0,0,0
"220","Andorra",2020-01-23,0,0,0,0
"221","Andorra",2020-01-24,0,0,0,0
"222","Andorra",2020-01-25,0,0,0,0
"223","Andorra",2020-01-26,0,0,0,0
"224","Andorra",2020-01-27,0,0,0,0
"225","Andorra",2020-01-28,0,0,0,0
"226","Andorra",2020-01-29,0,0,0,0
"227","Andorra",2020-01-30,0,0,0,0
"228","Andorra",2020-01-31,0,0,0,0
"229","Andorra",2020-02-01,0,0,0,0
"230","Andorra",2020-02-02,0,0,0,0
"231","Andorra",2020-02-03,0,0,0,0
"232","Andorra",2020-02-04,0,0,0,0
"233","Andorra",2020-02-05,0,0,0,0
"234","Andorra",2020-02-06,0,0,0,0
"235","Andorra",2020-02-07,0,0,0,0
"236","Andorra",2020-02-08,0,0,0,0
"237","Andorra",2020-02-09,0,0,0,0
"238","Andorra",2020-02-10,0,0,0,0
"239","Andorra",2020-02-11,0,0,0,0
"240","Andorra",2020-02-12,0,0,0,0
"241","Andorra",2020-02-13,0,0,0,0
"242","Andorra",2020-02-14,0,0,0,0
"243","Andorra",2020-02-15,0,0,0,0
"244","Andorra",2020-02-16,0,0,0,0
"245","Andorra",2020-02-17,0,0,0,0
"246","Andorra",2020-02-18,0,0,0,0
"247","Andorra",2020-02-19,0,0,0,0
"248","Andorra",2020-02-20,0,0,0,0
"249","Andorra",2020-02-21,0,0,0,0
"250","Andorra",2020-02-22,0,0,0,0
"251","Andorra",2020-02-23,0,0,0,0
"252","Andorra",2020-02-24,0,0,0,0
"253","Andorra",2020-02-25,0,0,0,0
"254","Andorra",2020-02-26,0,0,0,0
"255","Andorra",2020-02-27,0,0,0,0
"256","Andorra",2020-02-28,0,0,0,0
"257","Andorra",2020-02-29,0,0,0,0
"258","Andorra",2020-03-01,0,0,0,0
"259","Andorra",2020-03-02,1,0,1,0
"260","Andorra",2020-03-03,1,0,0,0
"261","Andorra",2020-03-04,1,0,0,0
"262","Andorra",2020-03-05,1,0,0,0
"263","Andorra",2020-03-06,1,0,0,0
"264","Andorra",2020-03-07,1,0,0,0
"265","Andorra",2020-03-08,1,0,0,0
"266","Andorra",2020-03-09,1,0,0,0
"267","Andorra",2020-03-10,1,0,0,0
"268","Andorra",2020-03-11,1,0,0,0
"269","Andorra",2020-03-12,1,0,0,0
"270","Andorra",2020-03-13,1,0,0,0
"271","Andorra",2020-03-14,1,0,0,0
"272","Andorra",2020-03-15,1,0,0,0
"273","Andorra",2020-03-16,2,0,1,0
"274","Andorra",2020-03-17,39,0,37,0
"275","Andorra",2020-03-18,39,0,0,0
"276","Andorra",2020-03-19,53,0,14,0
"277","Antigua and Barbuda",2020-01-22,0,0,0,0
"278","Antigua and Barbuda",2020-01-23,0,0,0,0
"279","Antigua and Barbuda",2020-01-24,0,0,0,0
"280","Antigua and Barbuda",2020-01-25,0,0,0,0
"281","Antigua and Barbuda",2020-01-26,0,0,0,0
"282","Antigua and Barbuda",2020-01-27,0,0,0,0
"283","Antigua and Barbuda",2020-01-28,0,0,0,0
"284","Antigua and Barbuda",2020-01-29,0,0,0,0
"285","Antigua and Barbuda",2020-01-30,0,0,0,0
"286","Antigua and Barbuda",2020-01-31,0,0,0,0
"287","Antigua and Barbuda",2020-02-01,0,0,0,0
"288","Antigua and Barbuda",2020-02-02,0,0,0,0
"289","Antigua and Barbuda",2020-02-03,0,0,0,0
"290","Antigua and Barbuda",2020-02-04,0,0,0,0
"291","Antigua and Barbuda",2020-02-05,0,0,0,0
"292","Antigua and Barbuda",2020-02-06,0,0,0,0
"293","Antigua and Barbuda",2020-02-07,0,0,0,0
"294","Antigua and Barbuda",2020-02-08,0,0,0,0
"295","Antigua and Barbuda",2020-02-09,0,0,0,0
"296","Antigua and Barbuda",2020-02-10,0,0,0,0
"297","Antigua and Barbuda",2020-02-11,0,0,0,0
"298","Antigua and Barbuda",2020-02-12,0,0,0,0
"299","Antigua and Barbuda",2020-02-13,0,0,0,0
"300","Antigua and Barbuda",2020-02-14,0,0,0,0
"301","Antigua and Barbuda",2020-02-15,0,0,0,0
"302","Antigua and Barbuda",2020-02-16,0,0,0,0
"303","Antigua and Barbuda",2020-02-17,0,0,0,0
"304","Antigua and Barbuda",2020-02-18,0,0,0,0
"305","Antigua and Barbuda",2020-02-19,0,0,0,0
"306","Antigua and Barbuda",2020-02-20,0,0,0,0
"307","Antigua and Barbuda",2020-02-21,0,0,0,0
"308","Antigua and Barbuda",2020-02-22,0,0,0,0
"309","Antigua and Barbuda",2020-02-23,0,0,0,0
"310","Antigua and Barbuda",2020-02-24,0,0,0,0
"311","Antigua and Barbuda",2020-02-25,0,0,0,0
"312","Antigua and Barbuda",2020-02-26,0,0,0,0
"313","Antigua and Barbuda",2020-02-27,0,0,0,0
"314","Antigua and Barbuda",2020-02-28,0,0,0,0
"315","Antigua and Barbuda",2020-02-29,0,0,0,0
"316","Antigua and Barbuda",2020-03-01,0,0,0,0
"317","Antigua and Barbuda",2020-03-02,0,0,0,0
"318","Antigua and Barbuda",2020-03-03,0,0,0,0
"319","Antigua and Barbuda",2020-03-04,0,0,0,0
"320","Antigua and Barbuda",2020-03-05,0,0,0,0
"321","Antigua and Barbuda",2020-03-06,0,0,0,0
"322","Antigua and Barbuda",2020-03-07,0,0,0,0
"323","Antigua and Barbuda",2020-03-08,0,0,0,0
"324","Antigua and Barbuda",2020-03-09,0,0,0,0
"325","Antigua and Barbuda",2020-03-10,0,0,0,0
"326","Antigua and Barbuda",2020-03-11,0,0,0,0
"327","Antigua and Barbuda",2020-03-12,0,0,0,0
"328","Antigua and Barbuda",2020-03-13,1,0,1,0
"329","Antigua and Barbuda",2020-03-14,1,0,0,0
"330","Antigua and Barbuda",2020-03-15,1,0,0,0
"331","Antigua and Barbuda",2020-03-16,1,0,0,0
"332","Antigua and Barbuda",2020-03-17,1,0,0,0
"333","Antigua and Barbuda",2020-03-18,1,0,0,0
"334","Antigua and Barbuda",2020-03-19,1,0,0,0
"335","Argentina",2020-01-22,0,0,0,0
"336","Argentina",2020-01-23,0,0,0,0
"337","Argentina",2020-01-24,0,0,0,0
"338","Argentina",2020-01-25,0,0,0,0
"339","Argentina",2020-01-26,0,0,0,0
"340","Argentina",2020-01-27,0,0,0,0
"341","Argentina",2020-01-28,0,0,0,0
"342","Argentina",2020-01-29,0,0,0,0
"343","Argentina",2020-01-30,0,0,0,0
"344","Argentina",2020-01-31,0,0,0,0
"345","Argentina",2020-02-01,0,0,0,0
"346","Argentina",2020-02-02,0,0,0,0
"347","Argentina",2020-02-03,0,0,0,0
"348","Argentina",2020-02-04,0,0,0,0
"349","Argentina",2020-02-05,0,0,0,0
"350","Argentina",2020-02-06,0,0,0,0
"351","Argentina",2020-02-07,0,0,0,0
"352","Argentina",2020-02-08,0,0,0,0
"353","Argentina",2020-02-09,0,0,0,0
"354","Argentina",2020-02-10,0,0,0,0
"355","Argentina",2020-02-11,0,0,0,0
"356","Argentina",2020-02-12,0,0,0,0
"357","Argentina",2020-02-13,0,0,0,0
"358","Argentina",2020-02-14,0,0,0,0
"359","Argentina",2020-02-15,0,0,0,0
"360","Argentina",2020-02-16,0,0,0,0
"361","Argentina",2020-02-17,0,0,0,0
"362","Argentina",2020-02-18,0,0,0,0
"363","Argentina",2020-02-19,0,0,0,0
"364","Argentina",2020-02-20,0,0,0,0
"365","Argentina",2020-02-21,0,0,0,0
"366","Argentina",2020-02-22,0,0,0,0
"367","Argentina",2020-02-23,0,0,0,0
"368","Argentina",2020-02-24,0,0,0,0
"369","Argentina",2020-02-25,0,0,0,0
"370","Argentina",2020-02-26,0,0,0,0
"371","Argentina",2020-02-27,0,0,0,0
"372","Argentina",2020-02-28,0,0,0,0
"373","Argentina",2020-02-29,0,0,0,0
"374","Argentina",2020-03-01,0,0,0,0
"375","Argentina",2020-03-02,0,0,0,0
"376","Argentina",2020-03-03,1,0,1,0
"377","Argentina",2020-03-04,1,0,0,0
"378","Argentina",2020-03-05,1,0,0,0
"379","Argentina",2020-03-06,2,0,1,0
"380","Argentina",2020-03-07,8,0,6,0
"381","Argentina",2020-03-08,12,1,4,1
"382","Argentina",2020-03-09,12,1,0,0
"383","Argentina",2020-03-10,17,1,5,0
"384","Argentina",2020-03-11,19,1,2,0
"385","Argentina",2020-03-12,19,1,0,0
"386","Argentina",2020-03-13,31,2,12,1
"387","Argentina",2020-03-14,34,2,3,0
"388","Argentina",2020-03-15,45,2,11,0
"389","Argentina",2020-03-16,56,2,11,0
"390","Argentina",2020-03-17,68,2,12,0
"391","Argentina",2020-03-18,79,2,11,0
"392","Argentina",2020-03-19,97,3,18,1
"393","Armenia",2019-12-31,0,0,0,0
"394","Armenia",2020-01-01,0,0,0,0
"395","Armenia",2020-01-02,0,0,0,0
"396","Armenia",2020-01-03,0,0,0,0
"397","Armenia",2020-01-04,0,0,0,0
"398","Armenia",2020-01-05,0,0,0,0
"399","Armenia",2020-01-06,0,0,0,0
"400","Armenia",2020-01-07,0,0,0,0
"401","Armenia",2020-01-08,0,0,0,0
"402","Armenia",2020-01-09,0,0,0,0
"403","Armenia",2020-01-10,0,0,0,0
"404","Armenia",2020-01-11,0,0,0,0
"405","Armenia",2020-01-12,0,0,0,0
"406","Armenia",2020-01-13,0,0,0,0
"407","Armenia",2020-01-14,0,0,0,0
"408","Armenia",2020-01-15,0,0,0,0
"409","Armenia",2020-01-16,0,0,0,0
"410","Armenia",2020-01-17,0,0,0,0
"411","Armenia",2020-01-18,0,0,0,0
"412","Armenia",2020-01-19,0,0,0,0
"413","Armenia",2020-01-20,0,0,0,0
"414","Armenia",2020-01-21,0,0,0,0
"415","Armenia",2020-01-22,0,0,0,0
"416","Armenia",2020-01-23,0,0,0,0
"417","Armenia",2020-01-24,0,0,0,0
"418","Armenia",2020-01-25,0,0,0,0
"419","Armenia",2020-01-26,0,0,0,0
"420","Armenia",2020-01-27,0,0,0,0
"421","Armenia",2020-01-28,0,0,0,0
"422","Armenia",2020-01-29,0,0,0,0
"423","Armenia",2020-01-30,0,0,0,0
"424","Armenia",2020-01-31,0,0,0,0
"425","Armenia",2020-02-01,0,0,0,0
"426","Armenia",2020-02-02,0,0,0,0
"427","Armenia",2020-02-03,0,0,0,0
"428","Armenia",2020-02-04,0,0,0,0
"429","Armenia",2020-02-05,0,0,0,0
"430","Armenia",2020-02-06,0,0,0,0
"431","Armenia",2020-02-07,0,0,0,0
"432","Armenia",2020-02-08,0,0,0,0
"433","Armenia",2020-02-09,0,0,0,0
"434","Armenia",2020-02-10,0,0,0,0
"435","Armenia",2020-02-11,0,0,0,0
"436","Armenia",2020-02-12,0,0,0,0
"437","Armenia",2020-02-13,0,0,0,0
"438","Armenia",2020-02-14,0,0,0,0
"439","Armenia",2020-02-15,0,0,0,0
"440","Armenia",2020-02-16,0,0,0,0
"441","Armenia",2020-02-17,0,0,0,0
"442","Armenia",2020-02-18,0,0,0,0
"443","Armenia",2020-02-19,0,0,0,0
"444","Armenia",2020-02-20,0,0,0,0
"445","Armenia",2020-02-21,0,0,0,0
"446","Armenia",2020-02-22,0,0,0,0
"447","Armenia",2020-02-23,0,0,0,0
"448","Armenia",2020-02-24,0,0,0,0
"449","Armenia",2020-02-25,0,0,0,0
"450","Armenia",2020-02-26,0,0,0,0
"451","Armenia",2020-02-27,0,0,0,0
"452","Armenia",2020-02-28,0,0,0,0
"453","Armenia",2020-02-29,0,0,0,0
"454","Armenia",2020-03-01,1,0,1,0
"455","Armenia",2020-03-02,1,0,0,0
"456","Armenia",2020-03-03,1,0,0,0
"457","Armenia",2020-03-04,1,0,0,0
"458","Armenia",2020-03-05,1,0,0,0
"459","Armenia",2020-03-06,1,0,0,0
"460","Armenia",2020-03-07,1,0,0,0
"461","Armenia",2020-03-08,1,0,0,0
"462","Armenia",2020-03-09,1,0,0,0
"463","Armenia",2020-03-10,1,0,0,0
"464","Armenia",2020-03-11,1,0,0,0
"465","Armenia",2020-03-12,4,0,3,0
"466","Armenia",2020-03-13,8,0,4,0
"467","Armenia",2020-03-14,18,0,10,0
"468","Armenia",2020-03-15,26,0,8,0
"469","Armenia",2020-03-16,52,0,26,0
"470","Armenia",2020-03-17,78,0,26,0
"471","Armenia",2020-03-18,84,0,6,0
"472","Armenia",2020-03-19,115,0,31,0
"473","Australia",2019-12-31,0,0,0,0
"474","Australia",2020-01-01,0,0,0,0
"475","Australia",2020-01-02,0,0,0,0
"476","Australia",2020-01-03,0,0,0,0
"477","Australia",2020-01-04,0,0,0,0
"478","Australia",2020-01-05,0,0,0,0
"479","Australia",2020-01-06,0,0,0,0
"480","Australia",2020-01-07,0,0,0,0
"481","Australia",2020-01-08,0,0,0,0
"482","Australia",2020-01-09,0,0,0,0
"483","Australia",2020-01-10,0,0,0,0
"484","Australia",2020-01-11,0,0,0,0
"485","Australia",2020-01-12,0,0,0,0
"486","Australia",2020-01-13,0,0,0,0
"487","Australia",2020-01-14,0,0,0,0
"488","Australia",2020-01-15,0,0,0,0
"489","Australia",2020-01-16,0,0,0,0
"490","Australia",2020-01-17,0,0,0,0
"491","Australia",2020-01-18,0,0,0,0
"492","Australia",2020-01-19,0,0,0,0
"493","Australia",2020-01-20,0,0,0,0
"494","Australia",2020-01-21,0,0,0,0
"495","Australia",2020-01-22,0,0,0,0
"496","Australia",2020-01-23,0,0,0,0
"497","Australia",2020-01-24,0,0,0,0
"498","Australia",2020-01-25,0,0,0,0
"499","Australia",2020-01-26,4,0,4,0
"500","Australia",2020-01-27,5,0,1,0
"501","Australia",2020-01-28,5,0,0,0
"502","Australia",2020-01-29,6,0,1,0
"503","Australia",2020-01-30,9,0,3,0
"504","Australia",2020-01-31,9,0,0,0
"505","Australia",2020-02-01,12,0,3,0
"506","Australia",2020-02-02,12,0,0,0
"507","Australia",2020-02-03,12,0,0,0
"508","Australia",2020-02-04,13,0,1,0
"509","Australia",2020-02-05,13,0,0,0
"510","Australia",2020-02-06,14,0,1,0
"511","Australia",2020-02-07,15,0,1,0
"512","Australia",2020-02-08,15,0,0,0
"513","Australia",2020-02-09,15,0,0,0
"514","Australia",2020-02-10,15,0,0,0
"515","Australia",2020-02-11,15,0,0,0
"516","Australia",2020-02-12,15,0,0,0
"517","Australia",2020-02-13,15,0,0,0
"518","Australia",2020-02-14,15,0,0,0
"519","Australia",2020-02-15,15,0,0,0
"520","Australia",2020-02-16,15,0,0,0
"521","Australia",2020-02-17,15,0,0,0
"522","Australia",2020-02-18,15,0,0,0
"523","Australia",2020-02-19,15,0,0,0
"524","Australia",2020-02-20,15,0,0,0
"525","Australia",2020-02-21,19,0,4,0
"526","Australia",2020-02-22,22,0,3,0
"527","Australia",2020-02-23,22,0,0,0
"528","Australia",2020-02-24,22,0,0,0
"529","Australia",2020-02-25,22,0,0,0
"530","Australia",2020-02-26,22,0,0,0
"531","Australia",2020-02-27,23,0,1,0
"532","Australia",2020-02-28,23,0,0,0
"533","Australia",2020-02-29,25,0,2,0
"534","Australia",2020-03-01,27,1,2,1
"535","Australia",2020-03-02,30,1,3,0
"536","Australia",2020-03-03,39,1,9,0
"537","Australia",2020-03-04,52,2,13,1
"538","Australia",2020-03-05,55,2,3,0
"539","Australia",2020-03-06,60,2,5,0
"540","Australia",2020-03-07,63,2,3,0
"541","Australia",2020-03-08,76,3,13,1
"542","Australia",2020-03-09,91,3,15,0
"543","Australia",2020-03-10,107,3,16,0
"544","Australia",2020-03-11,128,3,21,0
"545","Australia",2020-03-12,128,3,0,0
"546","Australia",2020-03-13,200,3,72,0
"547","Australia",2020-03-14,250,3,50,0
"548","Australia",2020-03-15,297,3,47,0
"549","Australia",2020-03-16,377,3,80,0
"550","Australia",2020-03-17,452,5,75,2
"551","Australia",2020-03-18,568,6,116,1
"552","Australia",2020-03-19,681,6,113,0
"553","Austria",2019-12-31,0,0,0,0
"554","Austria",2020-01-01,0,0,0,0
"555","Austria",2020-01-02,0,0,0,0
"556","Austria",2020-01-03,0,0,0,0
"557","Austria",2020-01-04,0,0,0,0
"558","Austria",2020-01-05,0,0,0,0
"559","Austria",2020-01-06,0,0,0,0
"560","Austria",2020-01-07,0,0,0,0
"561","Austria",2020-01-08,0,0,0,0
"562","Austria",2020-01-09,0,0,0,0
"563","Austria",2020-01-10,0,0,0,0
"564","Austria",2020-01-11,0,0,0,0
"565","Austria",2020-01-12,0,0,0,0
"566","Austria",2020-01-13,0,0,0,0
"567","Austria",2020-01-14,0,0,0,0
"568","Austria",2020-01-15,0,0,0,0
"569","Austria",2020-01-16,0,0,0,0
"570","Austria",2020-01-17,0,0,0,0
"571","Austria",2020-01-18,0,0,0,0
"572","Austria",2020-01-19,0,0,0,0
"573","Austria",2020-01-20,0,0,0,0
"574","Austria",2020-01-21,0,0,0,0
"575","Austria",2020-01-22,0,0,0,0
"576","Austria",2020-01-23,0,0,0,0
"577","Austria",2020-01-24,0,0,0,0
"578","Austria",2020-01-25,0,0,0,0
"579","Austria",2020-01-26,0,0,0,0
"580","Austria",2020-01-27,0,0,0,0
"581","Austria",2020-01-28,0,0,0,0
"582","Austria",2020-01-29,0,0,0,0
"583","Austria",2020-01-30,0,0,0,0
"584","Austria",2020-01-31,0,0,0,0
"585","Austria",2020-02-01,0,0,0,0
"586","Austria",2020-02-02,0,0,0,0
"587","Austria",2020-02-03,0,0,0,0
"588","Austria",2020-02-04,0,0,0,0
"589","Austria",2020-02-05,0,0,0,0
"590","Austria",2020-02-06,0,0,0,0
"591","Austria",2020-02-07,0,0,0,0
"592","Austria",2020-02-08,0,0,0,0
"593","Austria",2020-02-09,0,0,0,0
